Price,Close,High,Low,Open,Volume
Ticker,NEM,NEM,NEM,NEM,NEM
Date,,,,,
1980-03-17,5.791441917419434,5.8666548339927065,5.622211375714651,0.0,519375
1980-03-18,5.941869258880615,5.941869258880614,5.358964622000905,0.0,659250
1980-03-19,6.073487758636475,6.111093917708075,5.829043420922032,0.0,408000
1980-03-20,6.092293739318848,6.205113884164424,5.9606699680145665,0.0,607125
1980-03-21,6.0170817375183105,6.111098278219104,5.829047580178699,0.0,229125
1980-03-24,5.603405475616455,5.97947313411738,5.54699513855222,0.0,256875
1980-03-25,5.678618431091309,5.697422054550554,5.471781262883609,0.0,315750
1980-03-26,5.565796852111816,5.735027267217184,5.565796852111817,0.0,315000
1980-03-27,5.264942646026611,5.509386993893924,4.907678740321335,0.0,609000
1980-03-28,5.641010761260986,5.641010761260986,5.264943197854017,0.0,277125
1980-03-31,5.772638320922852,5.941868879457723,5.716228493390638,0.0,419250
1980-04-01,5.622213363647461,5.829050167788833,5.622213363647461,0.0,162750
1980-04-02,5.377764701843262,5.415371952120666,5.302551277226148,0.0,419250
1980-04-03,5.189731121063232,5.3777646819090155,5.170928033963077,0.0,352500
1980-04-07,5.114517688751221,5.170928025901433,5.0769109766406935,0.0,187500
1980-04-08,5.452980041503906,5.452980041503906,5.076912285478779,0.0,624375
1980-04-09,5.641010761260986,5.716224166348638,5.60340405871716,0.0,207375
1980-04-10,5.565796852111816,5.735027267217184,5.509387072389134,0.0,176250
1980-04-11,5.340159893035889,5.565800224585721,5.302552633141931,0.0,222375
1980-04-14,5.302552700042725,5.396569775025834,5.283749607827498,0.0,558750
1980-04-15,5.133325099945068,5.283752059336637,5.133325099945068,0.0,106500
1980-04-16,4.926485061645508,5.189732663013401,4.926485061645508,0.0,121125
1980-04-17,4.8324689865112305,4.907682440422113,4.813665354048981,0.0,173625
1980-04-18,4.8324689865112305,4.888879345928921,4.7760591650625965,0.0,228000
1980-04-21,4.813660621643066,4.945284843538296,4.813660621643066,0.0,127875
1980-04-22,5.152125835418701,5.152125835418701,4.964092222510024,0.0,196500
1980-04-23,5.283747673034668,5.3401580049621025,5.095713591922417,0.0,178875
1980-04-24,5.377764701843262,5.490584838768932,5.227338390577882,0.0,229125
1980-04-25,5.415372848510742,5.6034064411781515,5.340159411443779,0.0,325875
1980-04-28,5.264942646026611,5.471779757323067,5.264942646026611,0.0,151875
1980-04-29,5.283747673034668,5.3401580049621025,5.283747673034668,0.0,126750
1980-04-30,5.321357250213623,5.321357250213622,5.264946887877413,0.0,63000
1980-05-01,4.964094638824463,5.321358946236825,4.964094638824463,0.0,157500
1980-05-02,5.095715522766113,5.114519153189836,4.813664832193258,0.0,258000
1980-05-05,4.982895374298096,5.058109358328404,4.926485020767615,0.0,84750
1980-05-06,4.926485061645508,5.039305769642609,4.851272152929117,0.0,178875
1980-05-07,4.88887882232666,5.039305714037603,4.888878822326659,0.0,150375
1980-05-08,4.851268291473389,4.945285293980084,4.738447673277922,0.0,230625
1980-05-09,4.7008442878723145,4.8136644474912105,4.6256308481263835,0.0,110250
1980-05-12,4.7008442878723145,4.776058265587201,4.588024128253418,0.0,271500
1980-05-13,4.8324689865112305,4.870075713466672,4.682042078689464,0.0,480000
1980-05-14,5.020500659942627,5.020500659942627,4.870073810887723,0.0,195000
1980-05-15,5.170926570892334,5.227336892169659,5.00169614502905,0.0,117000
1980-05-16,5.340159893035889,5.415373336885833,5.189732467367015,0.0,255000
1980-05-19,5.415372848510742,5.678619878245115,5.302552154941361,0.0,269250
1980-05-20,5.415372848510742,5.415372848510742,5.32135578319257,0.0,287625
1980-05-21,5.490586280822754,5.565800263163001,5.377766114265866,0.0,290250
1980-05-22,5.490586280822754,5.528193540977372,5.434176466528805,0.0,194625
1980-05-23,5.735029220581055,5.791439557485885,5.565798747835408,0.0,319875
1980-05-27,5.866654872894287,5.96067196068016,5.810245050598016,0.0,327750
1980-05-28,5.753832817077637,5.829046247631737,5.7162261018005855,0.0,85500
1980-05-29,5.678618431091309,5.75383184899069,5.641011722141618,0.0,89625
1980-05-30,5.753832817077637,5.7726359057317165,5.490585272169392,0.0,202500
1980-06-02,5.810242652893066,5.904259701881051,5.810242652893066,0.0,208125
1980-06-03,5.641010761260986,5.791438109404998,5.622207678973427,0.0,149250
