Price,Close,High,Low,Open,Volume
Ticker,GDXJ,GDXJ,GDXJ,GDXJ,GDXJ
Date,,,,,
2009-11-11,73.5234603881836,78.03197283047908,72.39632814332704,75.14189976268355,339000
2009-11-12,71.78941345214844,73.95696819282351,71.44260226819465,73.84136262738,919000
2009-11-13,73.49456787109375,73.69687212828903,71.24030862153721,72.25183541989121,456900
2009-11-16,76.58694458007812,77.48286578453032,75.14190788988797,75.14190788988797,830400
2009-11-17,77.82966613769531,77.82966613769531,75.28639883149107,76.21122681435054,744200
2009-11-18,78.17646789550781,79.93941408687233,77.30944825091542,78.81228744642694,915800
2009-11-19,77.8007583618164,78.08976673821931,74.47717581412378,77.54065137429143,868925
2009-11-20,77.33836364746094,77.51176650530908,75.57541713680936,76.52914112354043,560475
2009-11-23,79.76602935791016,81.84688028446553,79.0724123823917,80.6330491992138,775175
2009-11-24,78.66779327392578,80.86424964431518,77.74297069952547,80.1128299245206,688500
2009-11-25,81.78907012939453,82.0491771608473,79.91052363408465,80.60414054716628,670625
2009-11-27,78.29208374023438,79.96832598240306,74.79509228789622,76.44243864884194,753375
2009-11-30,78.66779327392578,79.39031159922318,77.3094608068225,78.00307773762273,616950
2009-12-01,82.71390533447266,83.55202377633876,80.92205735334525,81.32666587615111,757800
2009-12-02,84.7658462524414,85.80627436247292,83.84102371569213,84.2167308041051,674600
2009-12-03,82.39598846435547,84.27453496173501,81.93357718845826,84.10113211136786,766500
2009-12-04,78.43658447265625,80.86424638891386,76.35573376402564,80.57523796795421,1146300
2009-12-07,77.02045440673828,78.78340093094751,75.17080920912697,75.86442615823121,666675
2009-12-08,73.6390609741211,75.95112275241357,73.23445250568011,75.5754101639667,781100
2009-12-09,75.37310028076172,76.55802971728369,73.43675123603958,74.33267228288818,777325
2009-12-10,75.5465087890625,76.58693686515352,74.73729185199345,76.24012566899752,374100
2009-12-11,73.78357696533203,76.18233770191202,73.20556007192916,75.89332925521057,394325
2009-12-14,76.00892639160156,76.03782778639354,73.52346707564425,74.44828965947742,361150
2009-12-15,74.82398986816406,76.06672216775016,74.4771841873912,75.43090807808196,535775
2009-12-16,76.03782653808594,76.76034485889126,75.43091379455059,75.80662089592333,386375
2009-12-17,71.7605209350586,74.36158584305424,71.70271814518864,74.01478012858945,513650
2009-12-18,72.45413208007812,73.11884757327333,71.09579970106486,72.33853202196362,379275
2009-12-21,71.26920318603516,73.37895525510557,70.74898913889406,73.32115798171648,396300
2009-12-22,71.73160552978516,72.10731807817965,70.40217469670034,71.78940830836528,334075
2009-12-23,74.96849822998047,75.34420530990262,72.25182795539216,72.51193497702172,457975
2009-12-24,75.51762390136719,76.3846493250606,75.14191674309808,76.3846493250606,161450
2009-12-28,75.430908203125,76.81814195326994,74.9684969530767,76.81814195326994,159500
2009-12-29,74.99740600585938,76.21123703931715,74.93960321560485,75.92222860042197,163350
2009-12-30,73.8124771118164,74.39048848305767,73.26336162361632,74.13038143666697,151850
2009-12-31,74.39047241210938,75.17079338270482,74.15926681108587,74.53497935798428,153375
