Price,Close,High,Low,Open,Volume
Ticker,XLF,XLF,XLF,XLF,XLF
Date,,,,,
1998-12-22,11.297121047973633,11.365267484375515,11.244118769795735,11.365267484375515,55887
1998-12-23,11.463701248168945,11.463701248168945,11.2516909949034,11.2516909949034,78784
1998-12-24,11.539422988891602,11.539422988891602,11.425846309016867,11.463705581576267,43824
1998-12-28,11.387982368469238,11.531845027683646,11.357694055620453,11.531845027683646,51948
1998-12-29,11.509134292602539,11.509134292602539,11.26683568655955,11.40312858134603,100819
1998-12-30,11.463701248168945,11.524275606244814,11.387983869475626,11.448557089748459,154614
1998-12-31,11.357697486877441,11.478846223661098,11.357697486877441,11.463703200464755,65366
1999-01-04,11.357697486877441,11.546992672552712,11.221405726897443,11.221405726897443,250632
1999-01-05,11.463701248168945,11.478844268786393,11.31226535297927,11.31226535297927,47763
1999-01-06,11.827149391174316,11.842293552148739,11.59999607898381,11.675713470446237,129871
1999-01-07,12.008870124816895,12.008870124816895,11.675711164999568,11.70599834316478,89986
1999-01-08,12.084589958190918,12.145165464639673,11.955870278171615,12.145165464639673,173694
1999-01-11,11.902873992919922,12.0997402213999,11.789296141077516,12.0997402213999,62904
1999-01-12,11.569710731506348,11.84229659669956,11.569710731506348,11.84229659669956,117437
1999-01-13,11.418270111083984,11.569706008931131,11.00939375579822,11.00939375579822,359206
1999-01-14,11.130544662475586,11.471275784074287,11.02453894423905,11.387986308333403,59950
1999-01-15,11.448562622070312,11.448562622070314,11.22898132128866,11.281983625766744,96757
1999-01-19,11.387982368469238,11.630278631033535,11.23654535543686,11.630278631033535,54903
1999-01-20,11.47127628326416,11.652999404317653,11.403129828418269,11.509135551267804,76445
1999-01-21,11.266833305358887,11.425841269736342,11.236546128229989,11.372838994211511,438482
1999-01-22,11.191119194030762,11.266836590025724,11.130544822113471,11.206262218108435,109928
1999-01-25,11.28198528289795,11.297128313057259,11.115405124323008,11.251698084775574,169632
1999-01-26,11.28955078125,11.35012628606751,11.206261311056132,11.327410045084742,118053
1999-01-27,11.145685195922852,11.357695447220669,11.145685195922852,11.357695447220669,56872
1999-01-28,11.312264442443848,11.32740746184242,11.115397225641791,11.115397225641791,47270
1999-01-29,11.554566383361816,11.569709408694786,11.22140731019917,11.380415334114009,72998
1999-02-01,11.357697486877441,11.599996098247983,11.357697486877441,11.599996098247983,59827
1999-02-02,11.23654556274414,11.327407089558173,11.122968938677326,11.266832738348818,107220
1999-02-03,11.319836616516113,11.40312721459292,11.092683336169,11.175972796442737,69675
1999-02-04,11.05482292175293,11.297120335634443,11.05482292175293,11.236545982164065,48625
1999-02-05,10.963961601257324,11.085110310515319,10.888244226872565,11.03210803466569,103035
1999-02-08,10.933679580688477,11.054828347084907,10.857962170592462,11.039685320187107,137749
1999-02-09,10.782240867614746,10.963963970775508,10.706523476866039,10.933676786915381,264050
1999-02-10,10.873103141784668,10.873103141784666,10.691380026547206,10.812528770038847,31883
1999-02-11,11.312264442443848,11.32740746184242,10.91853114664268,10.91853114664268,81000
1999-02-12,11.145685195922852,11.312265247986936,11.024536480895529,11.251690890473274,106974
1999-02-16,11.312264442443848,11.387982952845544,11.23654593204215,11.259262167844426,463102
1999-02-17,11.357697486877441,11.584851937248411,11.251692911093357,11.357697486877441,501140
1999-02-18,11.47127628326416,11.539421600306722,11.327411292410982,11.418272852937728,69428
1999-02-19,11.509134292602539,11.721144577312348,11.486418051602655,11.554564498995894,76322
1999-02-22,11.842290878295898,11.925580331439736,11.599993459838936,11.599993459838936,89617
1999-02-23,11.99372673034668,12.039158069388133,11.827147808735198,11.925581428489116,121623
1999-02-24,11.599993705749512,12.054301374987274,11.554562369924238,12.039157217111184,251986
1999-02-25,11.524276733398438,11.584851097398897,11.2819792773966,11.433415187397749,173448
1999-02-26,11.736285209655762,11.766572387016652,11.471272692198706,11.524274968129522,116822
1999-03-01,11.781715393066406,11.865005984064029,11.645423664002703,11.690854998892586,211486
1999-03-02,11.812005996704102,11.978584935367127,11.736287469818587,11.872579225288044,91463
1999-03-03,11.698430061340332,11.88772527076657,11.637855685348207,11.872581107866852,57365
1999-03-04,11.963438034057617,11.993725210312425,11.736284781048031,11.736284781048031,50348
1999-03-05,12.266312599182129,12.41774736320583,12.09973253827112,12.41774736320583,498432
1999-03-08,12.183024406433105,12.296601060180901,12.12244890159065,12.266313876661275,133564
1999-03-09,12.28145694732666,12.395034739319776,12.11487800622189,12.205738419331247,105374
1999-03-10,12.508612632751465,12.516184713861824,12.296602326284717,12.395035967309395,91217
1999-03-11,12.569185256958008,12.705477008962099,12.448036527264078,12.538898074534526,210993
1999-03-12,12.591899871826172,12.690333495342399,12.493466248309945,12.614614973313572,183911
1999-03-15,12.629768371582031,12.69034277839434,12.523762590758517,12.599481168175878,82969
1999-03-16,12.448031425476074,12.750903125579852,12.448031425476074,12.750903125579852,188466
1999-03-17,12.342028617858887,12.387459952289994,12.220879909779883,12.387459952289994,161261
1999-03-18,12.629768371582031,12.629768371582031,12.25117776010313,12.25117776010313,199422
1999-03-19,12.38997745513916,12.66328568069457,12.374793094418779,12.66328568069457,244723
1999-03-22,12.420343399047852,12.465894193559485,12.314056310481803,12.35960824581678,427280
1999-03-23,11.995199203491211,12.298876186872318,11.964832760059094,12.25332424007688,288793
1999-03-24,11.964826583862305,12.086296858182813,11.904090305879008,12.025560580199516,144396
1999-03-25,12.23813247680664,12.389971447087868,12.116662213240012,12.389971447087868,77184
1999-03-26,12.13184928894043,12.238135222999938,12.078706321910676,12.154624683264153,65120
1999-03-29,12.405159950256348,12.450710748109165,12.283689634884261,12.314057213727283,75583
1999-03-30,12.260916709899902,12.34442728336267,12.200181539959042,12.31405969839224,141565
1999-03-31,12.116673469543457,12.359615363190947,12.071122648801055,12.268512580882138,112637
1999-04-01,12.147034645080566,12.162217862271156,12.0255632034394,12.08629949467163,52933
1999-04-05,12.38997745513916,12.435528255653315,12.222955191332442,12.314057933184245,92941
1999-04-06,12.298876762390137,12.503857680502472,12.253324813463125,12.359611933743695,142427
1999-04-07,12.632919311523438,12.693654478582232,12.40516186464116,12.412754045729411,324738
1999-04-08,12.86067008972168,12.891038801021395,12.724016592988528,12.754384163465131,194498
1999-04-09,12.83031177520752,12.906231326579984,12.693658179890598,12.81512854942739,151167
1999-04-12,13.058056831359863,13.073240042655495,12.739196845100256,12.754381197218736,193759
1999-04-13,13.04288101196289,13.20990329041879,13.012513428682146,13.20990329041879,209516
1999-04-14,12.875859260559082,13.22508702205233,12.875859260559082,13.118799915224457,160646
1999-04-15,12.754383087158203,13.422469581265478,12.678463596961778,12.951771708187481,124577
1999-04-16,12.693655967712402,12.815126316080034,12.587368842478856,12.815126316080034,125070
1999-04-19,12.693655967712402,13.133985410133196,12.693655967712402,12.929004482468754,149443
1999-04-20,12.86067008972168,13.30100043204396,12.754384163465131,12.769567378291875,67213
1999-04-21,13.058056831359863,13.058056831359863,12.860667098756707,12.875851450875187,85185
1999-04-22,13.194721221923828,13.194721221923826,13.027700055259261,13.027700055259261,74476
1999-04-23,13.149169921875,13.27064027160784,13.05806715957537,13.27064027160784,159045
1999-04-26,12.951778411865234,13.16435149728816,12.89104438542515,13.16435149728816,184404
1999-04-27,13.179533958435059,13.232676936919283,12.951776543637255,13.065655821447878,72998
1999-04-28,13.103611946105957,13.25544865942422,13.027692448623698,13.194713517767664,189328
1999-04-29,13.149169921875,13.30100785904105,13.088434747008579,13.103619111137059,104512
1999-04-30,12.966962814331055,13.209903484139703,12.73920536597364,13.149168316687541,417801
1999-05-03,13.118797302246094,13.118797302246094,12.860672337665225,12.92140748923445,257895
1999-05-04,12.708839416503906,13.088434832304698,12.708839416503906,13.02769965704247,368685
1999-05-05,12.78475570678711,12.815123286700393,12.541815067480824,12.724020546960537,267373
1999-05-06,12.57218074798584,12.769569417188931,12.51144559733515,12.648099115887554,211486
1999-05-07,12.815126419067383,12.891045957819141,12.708839292979674,12.739206880315626,787963
1999-05-10,12.769569396972656,12.951774848636264,12.739201821695389,12.90622405613201,53918
1999-05-11,12.921411514282227,13.088433803537061,12.860676343793862,12.875860706827789,70536
1999-05-12,13.103611946105957,13.118795161108533,12.739199955343496,12.891038950308012,51087
1999-05-13,13.225091934204102,13.255458386492643,13.111212604414233,13.11880478789835,61181
1999-05-14,12.815126419067383,12.982147579003255,12.663288482387616,12.906229181075245,197083
1999-05-17,12.57218074798584,12.708834266538243,12.43552608861014,12.63291589863653,235613
1999-05-18,12.602544784545898,12.769565831524524,12.405155029946096,12.663279918142305,166062
1999-05-19,12.693655967712402,12.693655967712402,12.526633668295041,12.632920793528587,85924
1999-05-20,12.526625633239746,12.769566174143684,12.526625633239748,12.678463471304708,180465
1999-05-21,12.496262550354004,12.5721820670444,12.397567634985856,12.496262550354004,95772
1999-05-24,12.222953796386719,12.374791682144544,12.086300269616357,12.314056527841414,534870
1999-05-25,11.904095649719238,12.222955833360889,11.904095649719238,12.147037448241745,105497
1999-05-26,12.291284561157227,12.291284561157227,11.843362958345212,11.964833300858551,236106
1999-05-27,11.995199203491211,12.18499689029554,11.94205621624956,12.18499689029554,53549
1999-05-28,12.184992790222168,12.222952542974854,12.002787345997172,12.08629903021773,47394
1999-06-01,12.01037883758545,12.177401055647797,11.873725332646423,12.11666477022434,256417
1999-06-02,11.93446159362793,12.025563178227042,11.737071784801078,11.949644810786685,126178
1999-06-03,11.926870346069336,12.086300413215103,11.888910588973035,12.086300413215103,87155
1999-06-04,12.147034645080566,12.192585437475625,11.995195628234933,12.07111513665775,91340
1999-06-07,12.374786376953125,12.389970729430908,12.177397780502046,12.222948556289651,60319
1999-06-08,12.154622077941895,12.344419651877605,12.154622077941895,12.344419651877605,233767
1999-06-09,12.124260902404785,12.306467536449052,12.078710099511385,12.192588247568441,41977
1999-06-10,11.896505355834961,11.980015926950184,11.81299364389611,11.980015926950184,121623
1999-06-11,11.919278144836426,12.086300391262764,11.828175412464798,11.919278144836426,100942
1999-06-14,11.858548164367676,11.964835302257704,11.8129962078937,11.964835302257704,35207
1999-06-15,11.919278144836426,12.010380877208053,11.8737273490623,11.934462503976718,152890
1999-06-16,12.230547904968262,12.336833871351224,12.192588142335683,12.207772503718132,228966
1999-06-17,12.465904235839844,12.511456207870568,12.207780197079948,12.283698629365471,192898
1999-06-18,12.485260009765625,12.515712999066407,12.386292370494399,12.393905617819595,66351
1999-06-21,12.56138801574707,12.576614507755796,12.424355307612936,12.530936175718496,157568
1999-06-22,12.42436408996582,12.561396894963702,12.42436408996582,12.546171536181577,89001
1999-06-23,12.302553176879883,12.424360588770204,12.180745764989561,12.424360588770204,49117
1999-06-24,12.10461711883545,12.256876403299248,11.959971084592217,12.256876403299248,68444
1999-06-25,12.135069847106934,12.211200066800247,12.104617988027526,12.18074820772084,95156
