Price,Close,High,Low,Open,Volume
Ticker,USDCNY=X,USDCNY=X,USDCNY=X,USDCNY=X,USDCNY=X
Datetime,,,,,
2023-07-13 02:00:00+00:00,7.170899868011475,7.175300121307373,7.168499946594238,7.168499946594238,0
2023-07-13 03:00:00+00:00,7.1666998863220215,7.173399925231934,7.1666998863220215,7.171199798583984,0
2023-07-13 04:00:00+00:00,7.169000148773193,7.169000148773193,7.166299819946289,7.167399883270264,0
2023-07-13 05:00:00+00:00,7.172500133514404,7.1732001304626465,7.168399810791016,7.1697998046875,0
2023-07-13 06:00:00+00:00,7.165500164031982,7.174699783325195,7.163000106811523,7.174699783325195,0
2023-07-13 07:00:00+00:00,7.159299850463867,7.170000076293945,7.15880012512207,7.165599822998047,0
2023-07-13 08:00:00+00:00,7.162399768829346,7.162799835205078,7.156400203704834,7.158599853515625,0
2023-07-13 09:00:00+00:00,7.161499977111816,7.164899826049805,7.161499977111816,7.162300109863281,0
2023-07-13 10:00:00+00:00,7.161799907684326,7.163000106811523,7.161300182342529,7.161499977111816,0
2023-07-13 11:00:00+00:00,7.162300109863281,7.162300109863281,7.160799980163574,7.161799907684326,0
2023-07-13 12:00:00+00:00,7.166399955749512,7.166800022125244,7.162300109863281,7.162300109863281,0
2023-07-13 13:00:00+00:00,7.159599781036377,7.16480016708374,7.159299850463867,7.16480016708374,0
2023-07-13 14:00:00+00:00,7.157100200653076,7.157599925994873,7.155300140380859,7.1570000648498535,0
2023-07-13 15:00:00+00:00,7.149799823760986,7.1508002281188965,7.1493000984191895,7.1508002281188965,0
2023-07-13 16:00:00+00:00,7.149799823760986,7.150000095367432,7.149799823760986,7.150000095367432,0
2023-07-13 17:00:00+00:00,7.149799823760986,7.149799823760986,7.149799823760986,7.149799823760986,0
2023-07-13 18:00:00+00:00,7.149799823760986,7.149799823760986,7.149799823760986,7.149799823760986,0
2023-07-13 20:00:00+00:00,7.149799823760986,7.149799823760986,7.149799823760986,7.149799823760986,0
2023-07-13 22:00:00+00:00,7.149799823760986,7.149799823760986,7.149799823760986,7.149799823760986,0
2023-07-13 23:00:00+00:00,7.149799823760986,7.149799823760986,7.149799823760986,7.149799823760986,0
2023-07-14 01:00:00+00:00,7.14300012588501,7.145699977874756,7.1367998123168945,7.1367998123168945,0
2023-07-14 02:00:00+00:00,7.139999866485596,7.144899845123291,7.139400005340576,7.1442999839782715,0
2023-07-14 03:00:00+00:00,7.127500057220459,7.1427998542785645,7.126100063323975,7.140900135040283,0
2023-07-14 04:00:00+00:00,7.127200126647949,7.130000114440918,7.124800205230713,7.124899864196777,0
2023-07-14 05:00:00+00:00,7.126800060272217,7.131400108337402,7.126800060272217,7.127200126647949,0
2023-07-14 06:00:00+00:00,7.133900165557861,7.133900165557861,7.118800163269043,7.126800060272217,0
2023-07-14 07:00:00+00:00,7.136300086975098,7.141600131988525,7.1296000480651855,7.133200168609619,0
2023-07-14 08:00:00+00:00,7.1356000900268555,7.138599872589111,7.131999969482422,7.135799884796143,0
